query_id,text,hours,start_lat,start_lon,start_raw,interests_set
Q0919,1.5 часа. От ул. Углова. Ищу необычные архитектурные решения.,1.5,56.3270017,43.9834169,1.5 часа. От ул. Углова. Ищу необычные архитектурные решения.,[]
Q0920,2 часа. От ул. Цветочная (в Щербинках). Ищу красивые цветники и клумбы.,2.0,56.3270017,43.9834169,2 часа. От ул. Цветочная (в Щербинках). Ищу красивые цветники и клумбы.,[]
Q0921,У меня 1 час. Я у школы №174 на ул. Голованова. Куда сходить после уроков?,1.0,56.3270017,43.9834169,У меня 1 час. Я у школы №174 на ул. Голованова. Куда сходить после уроков?,[]
Q0922,"Покажи мне 'дикую' природу Приокского района. 3 часа. Лесопарки, овраги.",3.0,56.2614412,43.9739691,"Покажи мне 'дикую' природу Приокского района. 3 часа. Лесопарки, овраги.",[]
Q0923,Нахожусь на ул. Черепичная. 2 часа. Интересует история этого названия и района.,2.0,56.3270017,43.9834169,Нахожусь на ул. Черепичная. 2 часа. Интересует история этого названия и района.,[]
Q0924,1.5 часа. От ул. Шаталова. Ищу тихие дворы.,1.5,56.3270017,43.9834169,1.5 часа. От ул. Шаталова. Ищу тихие дворы.,[]
Q0925,2 часа. От ул. Щаденко. Просто прогулка.,2.0,56.3270017,43.9834169,2 часа. От ул. Щаденко. Просто прогулка.,"[""park""]"
Q0926,У меня 1 час. Я на остановке 'Щербинки-2'. Куда можно быстро сходить?,1.0,,,У меня 1 час. Я на остановке 'Щербинки-2'. Куда можно быстро сходить?,[]
Q0927,"3 часа. От пр. Гагарина, 220. Хочу исследовать 'новые' Щербинки.",3.0,56.2536426,43.8175953,"3 часа. От пр. Гагарина, 220. Хочу исследовать 'новые' Щербинки.",[]
Q0928,"Нахожусь на 56.215, 43.970. 2 часа. Ищу место для утренней пробежки.",2.0,56.215,43.97,"56.215,43.97",[]
Q0929,1.5 часа. От ул. Ангарская. Просто прогулка.,1.5,56.3270017,43.9834169,1.5 часа. От ул. Ангарская. Просто прогулка.,"[""park""]"
Q0930,2 часа. От ул. Героя Чванова. Интересует история и памятные места.,2.0,56.3270017,43.9834169,2 часа. От ул. Героя Чванова. Интересует история и памятные места.,[]
Q0931,У меня 1 час. Я у 'Магнита' на ул. Жукова. Куда сходить?,1.0,56.3270017,43.9834169,У меня 1 час. Я у 'Магнита' на ул. Жукова. Куда сходить?,[]
Q0932,Покажи мне все спортивные площадки в парке 'Швейцария'. 2.5 часа.,2.5,,,Покажи мне все спортивные площадки в парке 'Швейцария'. 2.5 часа.,"[""park""]"
Q0933,Нахожусь на ул. Двинская. 2 часа. Ищу выход к воде.,2.0,56.3270017,43.9834169,Нахожусь на ул. Двинская. 2 часа. Ищу выход к воде.,[]
Q0934,1.5 часа. От ул. Ижевская. Просто прогулка.,1.5,56.3270017,43.9834169,1.5 часа. От ул. Ижевская. Просто прогулка.,"[""park""]"
Q0935,2 часа. От ул. Кварцевая. Интересует геологическое прошлое района.,2.0,56.3270017,43.9834169,2 часа. От ул. Кварцевая. Интересует геологическое прошлое района.,[]
Q0936,У меня 1 час. Я у 'Бристоля' на пр. Гагарина. Куда сходить?,1.0,56.2536426,43.8175953,У меня 1 час. Я у 'Бристоля' на пр. Гагарина. Куда сходить?,[]
Q037,3 часа. От ул. Латвийская. Ищу тихие места для чтения.,3.0,56.3270017,43.9834169,3 часа. От ул. Латвийская. Ищу тихие места для чтения.,[]
Q0938,"Нахожусь на 56.260, 43.970. 2 часа. Ищу детские площадки.",2.0,56.26,43.97,"56.26,43.97",[]
Q0939,1.5 часа. От ул. Маршала Жукова. Полный маршрут по улице с памятниками.,1.5,56.3270017,43.9834169,1.5 часа. От ул. Маршала Жукова. Полный маршрут по улице с памятниками.,[]
Q0940,2 часа. От ул. Можайская. Просто прогулка.,2.0,56.3270017,43.9834169,2 часа. От ул. Можайская. Просто прогулка.,"[""park""]"
Q0941,У меня 1 час. Я у 'Красное&Белое' на ул. Голованова. Куда сходить?,1.0,56.3270017,43.9834169,У меня 1 час. Я у 'Красное&Белое' на ул. Голованова. Куда сходить?,[]
Q0942,Покажи мне 'скрытые' уголки парка Швейцария. 3 часа.,3.0,,,Покажи мне 'скрытые' уголки парка Швейцария. 3 часа.,"[""park""]"
Q0943,Нахожусь на ул. Невская. 2 часа. Ищу что-то 'петербургское'.,2.0,56.3270017,43.9834169,Нахожусь на ул. Невская. 2 часа. Ищу что-то 'петербургское'.,[]
Q0944,1.5 часа. От ул. Онежская. Ищу виды на воду.,1.5,56.3270017,43.9834169,1.5 часа. От ул. Онежская. Ищу виды на воду.,[]
Q0945,2 часа. От ул. Полярная (в Щербинках). 'Холодная' прогулка.,2.0,56.3270017,43.9834169,2 часа. От ул. Полярная (в Щербинках). 'Холодная' прогулка.,"[""park""]"
